,리뷰,rep,index
2,"ㆍ 이곳엔 한강 전망대와 카페, 놀이터,
매점, 화장실과 자전거 도로 등의 편의 시설이 있어 하루종일 휴식을 취한다 한들 불편함을 전혀 느끼지 못할듯 ~

ㆍ 이곳에서 휴식을 취하는 시민들을
보며 마치 이곳이 미국이나 호주의 도시공원 같다는 생각을 했다.",2,34
0,강바람이 시원합니다,0,35
0,평일 낮에 조용하고 화장실도 깨끗하고 좋았습니다,0,36
1,편의점이 있어서 더 편리했어요,1,36
0,산책하기 좋음,0,37
0,당산역에서 엄청 가깝습니다.,0,38
1,한강은 서울의 젖줄 늘 최고지요,1,38
0,양화한강공원에서 여의도 방면으로 강아지와 산책겸 들렀는데 강아지 산책로로는 좋지않았음.,0,39
1,길이 끊기고 좁고 자전거도로와 너무 가까워서 위험했음.,1,39
2,사람만 산책한다면 생태공원길도 있고 나쁘지 않음반려견 동반 환경여의도한강공원쪽으로는 길이 끊기는 부분도 있고 자전거도로와 너무 가깝고 좁아 위험했음,2,39
0,한강라면은 언제나 맛있어요~,0,40
0,넓고 깨끗해요,0,41
1,산책하기 좋아요,1,41
2,당산역에서도 가까워요,2,41
0,자전거  라이딩 중에  식사 함.,0,42
1,한강라면 맛있다,1,42
0,햇살이 따사롭고 주말에 여유로운 한때를 즐겼습니다,0,43
0,산책하기 좋다옹,0,44
0,덜 붐비는 지역을 찾고 있다면 여의도보다 더 나은 선택입니다.,0,45
0,가볍게 산보하기 아주 좋습니다.,0,46
1,한강을 제대로 느키실수 있습니다,1,46
0,한강을 가까이 할수있는 동선이 좋습니다,0,47
0,좋은 공원,0,48
0,다른 한강공원과는 조금 다른 분위기..,0,49
1,한강이 바로 앞에 바다처럼 있어요.,1,49
0,"자전거의 쉼터
물 받는곳이 여기있음",0,50
0,힐링하기 좋아요,0,51
0,자전거 타기 좋아요,0,52
0,가끔 가는 곳.,0,53
1,이번에는 지인들과 만나 식사 후 한강공원에서 걷기를 함.,1,53
2,봄이라 그런지 사람도 많고 특히 벗꽃이 활짝 피어 저녁임에도 불구하고 마음을 설레게 한다.,2,53
3,오랜만에 한강 바람을 맞으며 걸으니 정말 기분도 좋고 행복한 사람들과 함께 하신 더욱 기분이 좋다.,3,53
4,좋은 일들만 다 가득하길..,4,53
5,하는 일들이 다 잘 되고 번창하길..,5,53
0,힐링~,0,54
0,"밤에 맥주 하나들고 조용히 산책~
꽤 큰 매점이 있어 좋아요~",0,55
0,편의점이나 음식판매하는곳이 컨테이너박스에서판거같아별로..,0,56
0,"산책 다녀왔는데, 산책로 너무잘되어있고 주차장도 넓어서 주차하기 편해요 ^^",0,57
0,"제주도의 하이라이트
유채꽂밭 출입비용 1000원
입니다",0,58
0,"아직 날씨은 바람이 차서 쌀쌀했지만, 산책하며 기분전환으로 아주 좋았습니다!",0,59
1,:),1,59
0,횔기차고 좋아요,0,60
0,한강공원들중 나름 풍치있는 곳입니다~,0,61
1,또한 넓은 공용주차장이 있어 편니하기도 합니다~,1,61
0,산책하기 좋은 곳,0,62
0,아라뱃길 라이딩 가는 중에 쉬면서 따끈한 커피 한 잔,0,63
0,"봉제산부터 가양대교 지나
한강공원 월드컵대교 당산철교 ,
여의도 증권빌딩
국회의사당 까지
자전거 여행",0,64
0,시기적으로 뭘 보려니 하지않았고 지나가는 길이었는데  코스모스가 것두 실하게 큰송이로 넓게 펴있어서 눈호강을 했네요,0,65
0,한적한 한강공원을 원하시면 이곳으로~^^,0,66
0,날 좋은 날 가자,0,67
0,운동하기 좋고 피크닉 강추,0,68
0,화장실이 있어서 좋았다,0,69
0,코스모스가 한창이라 엇지네ㅛ,0,70
0,코스모스는 다른 곳도 많이 있으나 여기가 가장 이쁜거 같습니다,0,71
0,정말 매력적이다,0,72
0,자전거 타고 쉬는곳,0,73
0,"낮은 흐림, 쓸쓸한 작은배....",0,74
1,막걸리 사가지고 집에 가야겠다...,1,74
0,왜냐하면,0,75
0,주차비 이제는 주말도 유료,0,76
0,"주기적으로 찾는곳, 언제든 각종 레저활동 및 여가를 즐길수있는곳으로 도시인들의 힐링명소가 아닐까 합니다",0,77
0,"가족나들이, 피크닉 장소로 좋아요",0,78
0,좋아요,0,79
0,자전거 라이딩중 지나감,0,80
0,나는 이곳이 정말 감사하다는 것을 배웠다,0,81
0,런닝하거나 기분전환하기좋은 곳,0,82
0,한강공원 중 가잘 배스가 잘 잡히는 곳.,0,83
1,그리고 아이들데리고 산책나오기 가장 좋은 환경.,1,83
0,🏻🏻 …,0,84
0,한강 공원 라면중 젤 맛없음..,0,85
1,같은 기계인데 왜 그럴까?,1,85
2,기본적으로 너무 지저분함,2,85
0,굳굳굳,0,86
0,쾌적하고 버드나무가 많은 공원,0,87
0,방문.,0,88
1,운동.,1,88
2,휴식하기 좋은 곳놀이터아이들도 어른도 놀기 좋다화장실깨끗하고 사용하기 편해요,2,88
3,피크닉 구역놀기 좋아요,3,88
0,"한강공원에서는 걷기, 자전거 타기, 놀기 등을 할 수 있습니다.",0,89
0,경치좋아유,0,90
0,한적,0,91
0,항상 힐링 및 산책 가능한 최애 장소!,0,92
0,한강공원은 언제가도 너무 좋습니다,0,93
0,선유도 공원을 가시려면 제2주차장에 차를 대세요,0,94
0,하늘이 매우 이쁜 계절,0,95
0,그늘진 곳이 많아 좋다,0,96
0,당산역에서 내려서 지하도보로 걸어가면 나옵니다,0,97
1,8월 저녁의 강 바람도 좋고 산책하기 괜찮은 장소 입니다,1,97
0,여기명당 편의점옆에 내려가는길,0,98
0,자전거타며 한강을 지나갈때 아름다운곳,0,99
0,좋아요,0,100
0,좀 더 밝고 안전장치가 더 확충되었으면 합니다.,0,101
0,당산역에서 꽤 가까운 한강을 따라 산책하기 너무 좋은 공원이에요.,0,102
1,그리고 당산역 4번출구 옆에는 여의도 사진찍기 좋은 곳도 있어요.,1,102
0,한강공원중엔 평범해요,0,103
0,아이들과 시간보내기 좋은곳 입니다.,0,104
0,좋죠,0,105
0,양화대교 남단.,0,106
1,다리 아래 화장실 있음.,1,106
0,정말로 걷기와 운동하기가좋은곳입니다,0,107
0,자전거로 또 도보로 자주 방문하는 곳입니다.,0,108
1,선유도공원과 선유교로 연결되어 더욱 자주 방문하게 되는 곳입니다.,1,108
0,자그마한 장미터널과 그늘막설치 가능한 곳이 있어요.,0,109
1,주변에 사신다면 들려보시길.,1,109
2,그리고 선유도 방문 추천합니다.,2,109
0,💕🥰💯…,0,110
0,걷기좋아요.,0,111
1,깨끗하고,1,111
0,깨긋해오 주차도편하고,0,112
0,운동하기 너무 좋아요..,0,113
1,한강이 바로 있어서 너무 좋아요,1,113
0,"선유도공원 가는길에 잠시 들어가 보았고
장미단지에 피어난 아름다운 장미🌹꽃들과 함께 주변에는 다양한 동물 모형의 조형물도 있어서 가족나들이도 좋을 것 같습니다.…",0,114
0,"이 작은 장미 터널과 함께 사진을 찍으려면 양화한강 1번, 2번 주차장에 주차한 뒤 다리 방향으로 걸어가면 다리와 공공운동시설을 지나 계속 직진하면 된다.",0,115
1,노란 꽃밭(지금은 거의 다 녹색)을 지나 텐트지역을 지나갑니다.,1,115
2,거기에서 새끼손가락이 있는 곳을 찾을 수 있습니다.,2,115
3,미니스톱 한강 양화 2호 근처에 있습니다.,3,115
4,지난 일요일에 거기에 갔는데 여전히 괜찮았습니다.,4,115
5,거칠어지기 시작했습니다.,5,115
0,장미공원?,0,116
1,터널?,1,116
2,"을 기대하는 마음으로 방문했는데
생각보다 자그마하네여 ㅎㅎㅎㅎ",2,116
3,"많은 분들이 사진찍기 위해 줄을 서계셨구
아예 각잡고 찍으시는 분들도 꽤 계시더라구요 ㅎㅎㅎ
ㅅㅏ",3,116
4,람들 많은 건 백번 이해하는데 ㅎㅎ 장미구간이 너무 소박해서 아쉬웠어요 ㅎㅎㅎ,4,116
5,나머지는 걍 걷기 좋구 눕기 좋구 앉기 좋은 평화로운 한강 공원~~ 역이랑도 가깝고~~(당산역 선유도역 다 가능~) 조아여 ~~~,5,116
0,그냥 집이 근처면 갈만 한 정도,0,117
0,해양소년단훈련장이 있는 서울 양화조종면허시험장,0,118
0,자전거타기 좋아요,0,119
0,음...,0,120
1,한강에 명상을 하러 갔는 사실상 낮잠자러 간 결과가 됨..,1,120
2,2시간 놀다가 옴. ㅜㅜ.,2,120
3,특징바비큐 그릴: 아니요,3,120
0,산책코스길이 강변하고 살짝 떨어져있어요.,0,121
1,탁 트인 전망은 아니에요.,1,121
2,수풀우거짐,2,121
0,주위풍경이 평온하고 힐링되는곳입니다,0,122
1,평일에 가셔야 한가집니다,1,122
0,사람도 많이 없구 저녁에 산책하러갔는데 너무 좋았어용!,0,123
0,정말 최고의 장소입니다,0,124
0,자주찍는 사진 명소들이 있어서 좋은듯.,0,125
1,아는분들만 찍는곳이 있어요.,1,125
0,다른 한강 공원보다 규모는 작아요.,0,126
1,하지만 사람도 덜 모이고 더 한강하고 가깝게 앉아서 시간 보낼 수 있어서 좋아요.,1,126
2,근처 미니스톱에서 다른 한강 공원처럼 라면도 먹을 수 있습니다.,2,126
3,"다만 지하철 지나다닐 때, 시끄러운 점만 조금 문제 같아요.",3,126
4,"양화대교 전망쉼터, 선유카페 여기가 개장하면 더 좋을 것 같아요.",4,126
0,"청명한 하늘 적당한바람  깨끗한공원
모든것이 완벽했다",0,127
0,픽시타는 급식들 따릉이타는 무개념커플 과속질주하는 팩라이더들 환장의 콜라보 명소,0,128
0,잔디에 누워 하늘을 보라!,0,129
0,2인용자전거 임대는 양화1주차장으로 주차하세요,0,130
0,퇴적물 영등포,0,131
0,주말은 피하세요,0,132
1,자전거 너무 많아 정신없어요,1,132
0,"처음으로 YRNB 6K Run 성공한 장소
다음에는 피크닉으로 올 예정😏…",0,133
0,한강은 언제나 굿,0,134
0,날씨 좋은날 가면 좋음,0,135
0,서울시내에 근접성 뛰어난 경관수려한 곳,0,136
0,아무래도 63빌딩 아래 공원이랑 비교는 안되네요.,0,137
1,그래도 그냥저냥 잠쉬 쉬다오긴 좋아요.,1,137
0,야간에 방문했고 주차 편하고 깔끔하며 편의점 가깝고 직원도 친절하며 시원하고 사람 많고 좋았습니다.,0,138
1,지인과 같이 갔는데 대화하기 좋았던것 같습니다.,1,138
0,지하철과 접근성이 좋아요,0,139
0,"주변에 벚꽃구경하기 매우 좋으며
주변에 당산역 2로선이 있고 편의점등도 있어서 산책하기 매우 좋은 코스입니다.",0,140
1,"자존거 대여도 좋고
봄에 데이트하기 좋은코스입니다",1,140
0,자전거를 타면서 더 아름다운 곳이라고 알게된 장소,0,141
0,그림같은 풍경이 멋진 곳입니다.,0,142
1,"봄, 가을에 피크닉하기 정말 좋아요~",1,142
0,봄이네요,0,143
0,걷기 좋은 산책로.,0,144
1,자전거 도로가 잘 되어있고 조깅하기 좋아요.,1,144
0,숨이 쉬어지는곳,0,145
0,선유도 공원하고 연계하여 볼 수 잇어서 좋음,0,146
0,한강변 산책도하고,0,147
0,산책하기 나쁘지않음,0,148
0,산책하기 좋은 곳,0,149
0,춥다..,0,150
1,나쁘지않은 산책길,1,150
0,자전거 라이딩코스,0,151
0,전망좋고 운동기구도 많아 건강관리에 좋음.,0,152
0,좋아요,0,153
0,좋아요 !,0,154
0,운동하고 전망이 좋음,0,155
0,산책하고 운동하기 좋은 장소입니다.,0,156
0,서울의 시드니보타닉가든,0,157
0,좋아요!,0,158
0,무난띠,0,159
0,주차장넓고 가볍게 산책하기좋아요.,0,160
1,카패가 따로없어서 편으점에서 모든 먹거리를 해결해야해요!,1,160
0,굿,0,161
0,한강이 있어 가슴이뻥뚤리는 기분,0,162
0,좋아요,0,163
0,자전거 타기 좋아요,0,164
0,한강공원 중 가장 깨끗한곳,0,165
0,선유도살고싶은이유,0,166
0,"공기가좋고
운동하시는분들이많아서
너무좋습니다",0,167
1,물론풍경도좋구요,1,167
0,다른 한강고수부지에 비해서 조용해서 좋아요,0,168
0,"서울의 한강 옆에서 피크닉, 자전거, 산책을 즐기기에 좋은 곳입니다.",0,169
0,작지만 좋아요,0,170
1,조용하고 걷기 좋아요,1,170
2,주말 저녁에 갔는데 화장실도 너무 깨끗해요,2,170
3,남자 관리자분이 너무 깨끗하게 관리하고 계신것 같아서 기분좋게 시설 이용했어요,3,170
0,좋아요,0,171
0,좋아요,0,172
0,자전거 타기 좋음 🚴‍♂️…,0,173
0,애들이랑가기좋음,0,174
0,피크닉을 즐기기 좋은 곳!,0,175
0,노을도 야경도 너무 예쁜곳,0,176
0,사람도 많지않고 좋았습니다,0,177
0,좋았어요,0,178
0,한강은 풍경과 바람이 다 해주는 거죠,0,179
0,👍…,0,180
0,괜춘함,0,181
0,좋아요,0,182
0,코로나 단계가 낮아지면 쉬면서 힐링하기 좋을듯...,0,183
0,쾌적하고 경관이 아름다운 공원,0,184
0,좋아요,0,185
0,한적하고 억새인지 갈대인지 풍경이 괜찮았어요,0,186
0,산책하기 좋음,0,187
0,"자전거로 자주 라이딩하는 곳인데, 이곳은 그 바운다리가 제법 길고 크다.",0,188
1,"선유도도 있고 진입하는 곳도 여러곳인데, 여의도쪽에서 가는 자전거도로는 넘 협소하다.",1,188
2,"특히 양화대교 부근의
편의점 앞은 항상 위험이 도사리고 있는 곳이다.",2,188
3,이번에는 선유도 선착장 겸 아리수만찬 선상 음식점 부근의 동영상도 촬영해 내 블로그에 올려 보았다.,3,188
0,여의도 샛강 하구에서 강서구 가양대교까지로 한강남단에 위치하고 있습니다.,0,189
1,둔치에 넓게 조성된 잔디밭에서 바라보는 탁 트인 전망이 다른 곳에서 쉽게 보기 힘든 풍광을 제공합니다.,1,189
2,인근에 선유교를 건너면 환경재생 생태공원인 선유도와 성산대교 부근의 세계최고의 높이를 자랑하는 202m 월드컵분수로 인해 더욱 아름다운 곳으로 자리잡았습니다.,2,189
3,"여의도 샛강 하구에서 가양대교까지 연결된 자전거도로가 있으며, 선유교 아래 자전거도로변의5월부터 꽃피우는 아름다운 장미꽃이 유명하여 연인 및 가족과 함께 사진 찍기에 좋은 곳입니다.",3,189
4,"* 여의도하류 와 양화대교 아래 낚시도
가능.",4,189
5,*대중교통편리:2호선)당산지하철 4번출구~육교보도 숭강장~한강공원,5,189
0,좋다~,0,190
0,지전거타고 가는곳 예뻐요,0,191
1,겨울은 하아~~^,1,191
0,최고여 가림막다있구,0,192
0,밤산책겸 들렀어요,0,193
1,강변주변엔 낚시하는 분들도 꽤 있으시더라구요,1,193
2,친구랑 둘이 한잔하며 불금을보내는 외국인도 있구요,2,193
3,좀 어둡긴 했지만 밤다리는 아름다웠어요,3,193
4,주차20 여분했는데 1000원 냈어요,4,193
5,국회의사당이 바로 옆에서 보여요,5,193
6,좀 일찍와서 밝을때도 산책 해보고싶드라구요^^,6,193
0,사람많음,0,194
0,정말 쉬기 좋은 곳이에요,0,195
0,좋아요,0,196
0,사이클 라이딩,0,197
0,코로나 때문에 사람들이 많지 않네요.,0,198
0,라이딩 하다 다리 아래에서 햇살 피해 쉬기 좋음,0,199
0,저녁놀이 아름다운곳,0,200
0,좋아요,0,201
0,사람 많음.,0,202
1,낚시하기 좋음,1,202
0,"안양천건너기전 흐레기,지렁이사체가 너무많아 불편합니다",0,203
1,청소가 너무안되있어서.,1,203
2,속상하네요,2,203
0,아주 👍좋아요 👍👌…,0,204
0,한여름 한강공원은 시원합니다,0,205
1,양화지구는 낚시 포인트로도 유명해요,1,205
0,한적하고 뷰가 좋다.,0,206
1,돗자리족이나 텐트족이 없는 곳을 찾는 날에 가는 편이다.,1,206
0,많은 자전거라이더와 운동을 하는사람 그리고 산책을 하는 사람들이 많이찾는 명소임.,0,207
0,한강 옆 나무그늘 때문에  잠시 휴식을  취하고  강바람 시원하게  불고  입구에  있는 편의점에서 구입한  간단한  간식을  먹기도 좋습니다~~,0,208
0,운동하고 산책하기 매우 좋음.,0,209
0,좋아요,0,210
0,좋음,0,211
0,잠깐 매점가기 좋은곳,0,212
0,커피한잔하기좋은곳,0,213
0,좋아요,0,214
0,"가족,친구들 산책하기도 좋고  주변에 나무와 꽃들이 비어 전경이 좋습니다~",0,215
0,긋긋,0,216
0,좋아요,0,217
1,감사합니다,1,217
0,한강 공원 중에 가장 운치 있는 곳!,0,218
1,중간 중간에 정자도 있고 그네도 있고 ..!,1,218
0,양화대교   밑에  운동 기구가  있어서   가끔  갑니다,0,219
1,계속 해서  운동기구가  잘보존되길  바랍니다,1,219
0,사람 많고 자전거에 치이고 그나마 화장실 그정도인게 기적이고(찌린내 어쩔) 벌레때문에 디스코 추게되고.....,0,220
0,산책,0,221
0,아주 좋았어요,0,222
0,아침마다이런장소에서운동하기좋은장소,0,223
0,"앉아서 쉴만한 벤치는 부족하지만, 돗자리를 챙겨서 간다면 괜찮겠다",0,224
0,아이들놀이터가있어서밤에산책하기좋았어요~,0,225
1,벌레들있는시기이니뿌리는모기약같은걸챙기면더좋을듯..,1,225
2,자전거를태우려했으나8시까지밖에대여안해준다고해서이용못한게아쉬움,2,225
0,운동하기 너무 좋아요,0,226
1,굿,1,226
0,"한강공원 중 한적하고 평화로운 스팟
단 강북에서 보는 뷰를 좋아하는데(노을때문) 그게 아니라 별한개 깎음",0,227
0,걷기 좋음,0,228
0,조아요 .,0,229
1,적당히 가깝고 적당히 걸을만하고,1,229
0,멋진곳.,0,230
1,거미와 송충이가 많음,1,230
0,운동하기너무좋아요,0,231
0,좋아요,0,232
0,집근처 녹지대공원이 있어 좋아요,0,233
0,굿,0,234
0,볼 건 없지만 걷기엔 좋음,0,235
0,"깨끗하게 관리된 공원, 근처에 편의점, 화장실 시설등 적당한 거리 간격으로 너무 좋아요",0,236
1,:),1,236
0,해당화가 마날,0,237
0,"항상 좋은 곳, 좋은 개요 및 예쁜 소녀들과 함께하는 멋진 사람들 ~*",0,238
0,다른 한강공원에 비해 사람이 적고 한산한 듯.,0,239
1,평화로운 분위기가 좋았어.,1,239
0,자전거 타고 바람쐬기 좋아요,0,240
0,분위기 좋고 사람들이 많이 찾는 곳,0,241
0,응비,0,242
0,엄청 좋음.,0,243
1,2주차장으로   주차후 3주차장쪽으로7분정도 이동하면 텐트 칠수있는곳 있음,1,243
2,아주 좋음.,2,243
3,다른 곳은 텐트 금지,3,243
0,아름다운 젖은 안개,0,244
0,선유도에 과거 정수처리장을 공원으로 만든  멋진곳입니다.,0,245
1,사시사철 느낌이 저마다 다른 한강 휴식공간이죠,1,245
0,꽤 조용한 한강 공원 중 하나,0,246
0,다른 한강 공원에 비해 접근성이 좋고 한적합니다,0,247
0,"밤 10시 제한 덕분에 한강에 술마시고, 휘청거리는 사람들 넘쳐남.",0,248
1,"제한을 대형 호프집이나, 노래방, 이런데만 하던가..",1,248
2,작은 식당 주인들은 뭔죄여?,2,248
3,새벽에 일하시는 분들은 끼니 어떻게 때우냐?,3,248
0,뷰는 별로,0,249
0,주차공간도 낣고 부도 좋네요,0,250
0,부부가 가끔 산책하러 갑니다.,0,251
0,"날씨도 좋고 물도 좋고 하늘도 좋고
재미있게 놀다왔습니다",0,252
0,굿,0,253
0,공사중인곳이 있고 낚시금지 구역임에도 낚시를 하는분들이 있더라구요...ㅠㅜ,0,254
0,밤산책하기 좋은곳,0,255
0,그냥 최고!,0,256
0,양화공원선착장 아리수만찬.,0,257
1,자전거 타고 가다 쉬었다 가기도 좋은 곳이고 그냥 걸어와서 고기 구워먹고 술한잔 하기에도 좋은 곳.,1,257
2,편의점 라면 강추.,2,257
0,좋아요,0,258
0,사람 겁나마늠^^,0,259
0,강바람 휘몰아치는 가운데 녹색지대를 느낄수 있는 곳,0,260
0,아이들산책하기좋음,0,261
0,가족단위 나들이 좋습니다,0,262
0,좋아요,0,263
0,날이 좋아서 바람이 좋아서 간다,0,264
0,한강은 언제나 옳다.,0,265
1,숲풀을 조금만 지나면,1,265
0,날씨도 모든게 다 좋았다,0,266
1,다만 공중화장실이 너무 멀다..,1,266
0,가볍게 나들이 하기 넘 좋아요,0,267
0,각종 조형물이  멋져요,0,268
0,좋아요,0,269
0,이유는 필요없습니다..,0,270
1,야경도 좋고..,1,270
2,다른 한강에 비해 밀집도도 적고..,2,270
3,주변에 먹거리 먹을 곳도 많고,3,270
0,굿,0,271
0,꽃은 아직이지만 공기좋고 운동하기 그만이죠,0,272
0,주차면이 적어서 안좋습니다,0,273
0,굿,0,274
0,편의점이 좀...,0,275
0,강아지와 산책하기도 좋아요.,0,276
0,그냥 좋지..ㅎ,0,277
0,추워,0,278
0,산책하기 좋은 곳,0,279
0,서울이 비싼이유,0,280
0,서울가면 꼭 가는곳..,0,281
1,힐링이되는곳이에요,1,281
0,소형 선박면허 시험보러갔는데 주차도 편하고 바로 앞이라 좋았어요,0,282
1,경치도 굿~~~,1,282
0,날씨 좋아서 걷기 너무 좋아요.,0,283
0,편의점이 매우 잘되어있다,0,284
0,늘 새벽자전거 다네요^^,0,285
0,여의도만큼 북적거리지 않아 좋아요,0,286
0,다른곳은 차가 못들어기는곳이 많은데 이곳은 차를 댈수가 있었어요,0,287
1,바람이라도 쐬니 좋네요,1,287
0,사람 많아요 ㅜ,0,288
0,아름답고 멋진 곳 이죠!,0,289
0,산책하기 좋아요~~,0,290
0,기분전환으론 최고,0,291
0,"당산한강매점(새로 크게 짓는중)에 운동삼아 갔는데 비가 주르륵쥬르륵~빗소리가 넘좋고 우비입고 자전거타는 사람들, 우산쓰고 산책하는 사람들...넘넘 좋았음~^^좋은힐링...",0,292
0,편의시설 등 잘 갖추어진 ...,0,293
1,"편히 쉬다 올 수 있는
주차장과 가까운.",1,293
2,"쉼터
그리고
선유도에서 가까운....",2,293
0,산책하기 좋아요,0,294
0,공원 좋다아 언능 공사 끝나라아아,0,295
0,봄이 오는 소리가 바람과 함께 나들이객의 옷차림과 색깔의 변화에서 읽혀집니다.,0,296
0,점심 식후 산책을 위한 좋은 곳,0,297
0,좋아요.,0,298
1,한강공원을 따라 선유도 공원까지 산책하고 오면 더할나위없는 데이트 코스.,1,298
2,곳곳이 사진찍기도 좋아요,2,298
0,나들이 하기 좋음,0,299
0,산책과 자전거~~,0,300
0,"깨끗하고, 한적하며, 거리를 두며 운동을 즐깁니다.",0,301
0,운동코스로치요,0,302
1,시원하고 한강을바라보면서요,1,302
2,요즘갈곳이없다보니  사람이 너무많터라고요,2,302
0,산책길 도중 자전거 길을 지나야하는 ㅠㅠㅠ 구간이 있지만 음 산책길이 넓지도 않고 음 그래도 한강이라 좋아요~~~,0,303
0,선유도공원 굿,0,304
0,봄이 오는 길에 날씨가 너무 쾌청해서 좋아요,0,305
0,멋진 장소,0,306
0,"공사중이라서 그런지 아직은..,",0,307
0,좋아요,0,308
0,새벽에도 운동하는사람 많음.,0,309
0,운동이나 산책하기에 최고입니다,0,310
0,서울에 사는 이유!,0,311
0,한강보기좋음,0,312
0,주차장도 편리하고 가까이 편의점도 있고  더 걷다보면 선유도공원도 있고,0,313
0,좋은,0,314
0,지하철에서 바로 한강으로 연결되어 있어서 접근이 편리하고  오른쪽 여의도나 왼쪽 선유도공원으로 갈수있어요.,0,315
1,2호선 당산역 4번.5번.6번 출구 어디로 나가시던 양화한강공원으로 가실수있지만 노들길 밑으로 굴다리를 건너야해요.,1,315
2,그것보다 4번 출구 쪽으로 가시면 밑으로 내려가시기 전에 한강공원으로 이어진 육교 길이 있구요,2,315
3,양화한강공원 이정표도 잘 보여요.,3,315
4,"굴다리길은 어둡고 전망이 없지만 당산역에서 바로 연결되는 육교길은
한강과 여의도쪽 전망이 좋아서 이 길을 추천해요.",4,315
5,무엇보다 끝에 엘리베이터가 있어서 더 편리하고 사진찍을 공간도 약간 있어요.,5,315
