,리뷰,rep,index
0,보행로에 그늘이 좋고 원두막에서 쉴수있어서 좋은데 자전거 길은 그늘이 없네요~,0,12
1,자연학습장도 풀이 많으네요~,1,12
2,강가 근처에 샛길로 갈수 있는데 거기도 좋아요,2,12
0,구간마다 화장실있고 걷기도 평탄하고 틈틈히 벤치도 있는데 강북라인은 마포대교에서 동작대교까지에는 편의점같은 음료등을 살곳은 없음,0,13
0,자전거 도로가 잘되어 있어요!,0,14
0,반포대교에서 500m정도 시골길(?) 같은 곳을 지나면 깔끔한 산책로가 나와요.,0,15
0,여유롭고 시설좋고 다른지역의 한강공원보다 모든시설이 더 잘 갖춰진 곳!,0,16
1,인라인경기장과 차범근 축구교실이 운영중,1,16
0,"도심속 한강공원 으로
조용히 산책하고 걷기.자전거타기에 좋습니다.",0,17
1,자전거빌려주는곳 있습니다.~~,1,17
0,"ㆍ이촌동에 주차장이 많지 않아서, 한강 주차장을
이용합니다.",0,18
1,"ㆍ주차장에서 이촌동까지 걸어서 15분 정도
소요 되지만, 주차요금도 저렴해서 이용함",1,18
0,산책하기 좋고 곳곳에 예술작품도 있어서 찾아보는 즐거움이 있음.,0,19
0,"한강에 몇안되는 낚시가능구역
전체적으로 깨끗하게 관리되어있고
곳곳의 쓰레기통과 화장실이 구비되어있어 편의성이좋다",0,20
1,단점은 편의점이 한곳인데 일반편의점의 1.5배에서 2배정도의 가격으로 판매가되는게 유일한 단점이다.,1,20
0,거북선나루터 산책하기 좋습니다,0,21
0,날 좋을 땐 피크닉 하려는 사람들로 바글바글 그만큼 뷰도 장소도 좋다는 뜻이게찡!,0,22
0,"한강변 따라 자전거 타고,
걷고, 앉고, 웃고 떠들며 가을을 느끼기 좋은 공원",0,23
0,이촌한강공원은 반포나 뚝섬과는 다르게 놀러온 사람이 적은 느낌이다.,0,24
1,"그래서 더 조용하게 쉴 수 있고, 편하게 산책 할 수 있다.",1,24
2,한강공원 중에서 제일 좋아하는 곳이다.,2,24
0,딱 서울같아요ㅎㅎ,0,25
1,한강이랑 높은 빌딩들 산책하기 좋아요ㅎㅎ,1,25
2,자전거타는사람이랑 걷는사람 엄청많고 돗자리펴서 쉬고있는사람도 많았어요,2,25
3,한가로운느낌ㅎㅎ,3,25
0,여기는 언제가 좋은곳이고 편안하다.,0,26
1,동작대교쪽 흙길 더 좋음.,1,26
2,캠핑존도 있어 많은 가족이 쉬는곳.,2,26
3,주차비가 있습니다,3,26
0,토요일 오후 이촌 한강공원에서 많은 시민들이 휴식을 취하고 있네요.,0,27
0,이촌한강공원은 조금 더 활기차고 운동을 즐기는 사람들로 가득합니다.,0,28
1,"오후에 나오면 햇빛이 사람 쪽으로 비치는 탓에 한강 사진은 다소 아쉽게 나오지만, 자연의 여유를 즐기기에는 좋은 환경입니다.",1,28
2,중간중간 조형물과 스포츠 공간이 많아 즐길거리가 많습니다.,2,28
0,역에서는 다소 멀지만 주차장이 잘 갖추어져 있고 여의도 등 기타 한강공원에 비해 사람이 적은 편.,0,29
1,7시 이후에는 텐트 및 그늘막을 설치할 수 없음.,1,29
2,GS25 에서 간단한 음식 (라면 포함) 및 주류 구매 가능하나 물건은 많이 없는 편이고 할인도 거의 없으니 다른 곳에서 사오는 것이 나,2,29
3,음.,3,29
4,와인병은 편의점 휴지통에 버릴 수 없으니 화장실 쪽 휴지통에 버려야함.,4,29
5,멋 부리지 않은 잔디밭에만 충실한 공원이라 좋으며 63빌딩 쪽으로 해가 지는 멋진 모습을 감상할 수 있음.,5,29
6,"봄 가을 맑은날에 찾으면, 전세계 어느 공원에 비교해도 손색없는 곳.",6,29
0,한강은언제나좋네요~^^,0,30
1,"아이들인라인강습으로왔는데
자주올꺼같아요~",1,30
0,말모말모♡ 내가 사랑하는 공간~~두다리만 멀쩡하다면 사계절을 다 느낄수 있는 아름다운 곳,0,31
0,집 근처라 자주 갑니다.,0,32
1,휴식을 취하기에 매우 좋은 공원입니다.,1,32
0,이촌역이랑 가까워서 쉽게 걸어 갈수 있고 돗자리를 펴고 피크닉가기 좋습니다.,0,33
1,여름에 청보리밭이 펼쳐져있는 풍경이 좋았습니다.,1,33
0,"생태공원 이 조성뒤어있는 이촌한강공원 가벼운 운동코스로
아주 좋아요",0,34
0,다른 곳에 비해 한적합니다.,0,35
1,거기다 날씨 좋은 날에 피크닉 와서 컵라면이랑 음료수 마시면서 한강을 보면 진짜 서울 아니겠습니까?,1,35
2,자전거도 타면 좋아요.,2,35
3,다만 놀이터에 무개념 초등학생들이 있습니다.,3,35
4,새치기 해놓고 5분만 더 탄다면서 30분 더 타더라고요.,4,35
5,저는 괜찮았는데 여사친이랑 동생들이 계속 기다렸어요.,5,35
0,쓰레기 관리가 잘안되네요,0,36
0,한강이 한눈에 보이면서도 각종 나무들을 심어놔서 경치도 좋고 잘 관리되어 있어서 산책하기 딱 좋아요,0,37
0,아이들과 같이 놀기 딱좋다.,0,38
1,산책과 마라톤 자전거 타기도 너무 좋다 다름 지구보다 좋다.,1,38
0,코로나이후 처음나온 한강공원입니다.,0,39
1,맛있는 치킨  그리고 삼겹입니다.,1,39
2,대한민국 화이팅입니다,2,39
0,2018 서울세계불꽃축제가 여의도~이촌한강시민공원 사이 한강에서 쏘아 올려져 아름다운 가을밤을 수놓았다.,0,40
0,산책이나 자전거타기 좋아요.,0,41
1,"앞으로는 탁트인 한강이 있고, 뒤로는 63빌딩이 떡 버티고 있어요.",1,41
0,우리 사랑하는 강아지 머루랑 자주 산책을 가던 곳이예요,0,42
1,:) 우리 머루가 무지개 다리를 건너서 이제는 같이 갈 순 없지만 여기서 행복한 시간을 많이 보냈었어요!,1,42
2,많은 아이들도 여기서 좋은 시간을 보냈겠죠?,2,42
3,크지는 않지만 있을 건 다 있는 보물같은 곳이지요!,3,42
4,가까이 사시는 분들 부럽습니다,4,42
5,다들 여기서 행복한 시간들 되세요,5,42
6,:),6,42
0,조깅하기 좋은곳!!,0,43
1,오늘은 유난히 맑은 하늘까지~~,1,43
0,최고의 공간입니다.,0,44
0,2018.여의도 한강 불꽃축제 다녀왔어요,0,45
1,정말 많은 사람들과 즐거운 시간을 보냈습니다,1,45
0,사람도 다른 한강공원에 비해 적고 한적하고 뷰도 좋고 일몰이 잘 보이며 넓어서 좋습니다,0,46
0,한강공원들 중 가장 괜찮은 산책로와 시설.,0,47
0,휴일이라 해지고 산책 갔는데 오랜만에 봐서인지 건너편 야경이 너무나 멋졌네요~~,0,48
0,계절마다 조경이 빠뀝니다.,0,49
1,이촌동에 먹방하고 산책하기 좋아요-,1,49
0,다른 한강에 비해서 사람이 많이 없어서 너무 좋아요!,0,50
1,이런저런 건축물도 많이 생겨서 볼거리도 많아졌어요~,1,50
0,장소는 아주 좋은데 주차장이 작아 저~~~~~~멀리까지 주차하려고 줄을 서거나 불법주차를 무지막지하게 하는 것이 단점.,0,51
0,잔디밭에서 가을 한 때를 보내기 좋았어요.,0,52
0,찐친과 맥주와 교촌치킨 콤보+ 엽떡 오뎅반반이라는 성스러운 의식을 치뤘습니다..,0,53
1,분위기좋아용 근처에 교촌이랑 엽떡있어서 픽업했더니 배달비 세이브!,1,53
0,한강 공원인데 나무도 많고 사람도 너무 많지 않고 좋아요.,0,54
1,차 끌고 오기에는 망원지구보다 더 좋아요.,1,54
0,반포대교 북단에 위치한 한강공원입니다.,0,55
1,이 곳에 붕어낚시나 납자루낚시가 가능한 곳이 있다해서 찾아가 봤습니다.,1,55
2,"저는 한강에서 납자루낚시가 가능한 곳을 찾다가 이 곳을 알게 되었는데, 실제 낚시해 보니 예쁜 납자루가 나오네요^^",2,55
3,뒷 지느러미와 등지느러미에 새겨져 있는 주황색의 무늬가 예쁩니다.,3,55
4,체고가 낮고 길죽한 모습이 납자루아과의 납자루입니다.,4,55
5,이 곳에서는 큰 납지리와 가시납지리도 종종 잡힙니다.,5,55
6,건너편의 서래섬에 있는 낚시터에서도 동일한 납자루들이 잡힙니다^^,6,55
0,"누구나 알고 있겠지만, 서울 시내에서 바람 쐬기 좋은 곳.피크닉 구역쉬기 좋음.",0,56
1,충전.,1,56
0,난지풀장이아이들이재미있게노네요,0,57
0,가족단위로 많이 오는 공원이라 아이들이 많아요.,0,58
1,한강 공원 중에 그나마 한산한 편인 것 같습니다,1,58
0,가을 분위기 만끽하고 왔네요...,0,59
1,은근 더웠어요~^^,1,59
2,거북이가 일광욕을 즐기고 있네요~^^,2,59
0,view가  한강중에서 가히 1경이라 할 수 있겠네요,0,60
0,"모든 체육시설을 보수했고,계속 보수중이라서 산책과 운동하기에 최적인 장소",0,61
0,잘 안가는 한강공원이지만 나름의 특색이 있어서 가끔 산책하러 오기 좋은 공원이네요,0,62
0,요즘 해지면 날씨가 서늘해지면서 사람들이 많이 늘어난듯,0,63
0,너무좋아요,0,64
0,봄이 활짝  아흐~~~쒼난다요 ^^,0,65
0,아직 뭔가 부족한 …피크닉 구역잔디를 잘 꾸며 줬으면 ..,0,66
0,아주 좋아요,0,67
1,사람이 그렇게 많지않아요,1,67
0,"잔디가 좋고 한적함
한강공원 중 탑급",0,68
0,언제나 친구처럼 친근하고 편안한 한강...,0,69
0,겨울이라도 아름답다고 공기 넘 조아,0,70
0,조형물이 많아서 사진찍기 좋고 런닝하시는 분들이 많아요.,0,71
1,미세먼지가 없고 좋은 날씨에 산책하기 좋습니다.,1,71
0,매번 올때마다 느끼는 거지만 깨끗하고 경치 끝내주네요,0,72
0,올들어 부쩍 늘어난 벤치와 미술작품 그리고 무엇보다 수목들이 둔치라는 말보다 수변공원이 더욱 어울리는 공간이 되어가고 있어  자주 찾게 됩니다.,0,73
1,최근에는 노들섬 공연장 시설도 개관해 여유로운 휴식을 풍요롭게 가꾸는 아름다운 공간으로서  그 모습이 갖추어간다는 느낌.,1,73
0,금국화가 만발했어요~,0,74
1,마스크는 꼭 씁시당!,1,74
0,한강물이 맑고 시설이 …,0,75
0,피크닉 및 산책하기 좋아요,0,76
0,이촌 향도 하고 싶어지네요,0,77
0,제2주차장으로 가야 편의점이 가까워요,0,78
0,한적하니 넘  좋았어요,0,79
0,산책길도 너무 예쁘게 조성되있고 자전거 타기도 좋아요,0,80
1,다만 공원내 매점이 요즘 인테리어 공사로 닫겼으니 참고하세요,1,80
0,강북에 있는 한강공원중에서는 쾌적하고 좋은 편,0,81
0,불꽃축제 보러 매년 한번씩 가요.,0,82
1,여의도에서 보는것보다 이쪽에서 보는게 사람 적어서 좋아요.,1,82
2,언덕쪽에서 앉는데 엉덩이 오지게 아픔...,2,82
3,매트를 두개나 깔았는데도 아직도 아프네요...,3,82
4,불꽃축제는 2017년 이후로 계속 퀄리티가 낮아지는 듯..ㅜㅜ,4,82
5,아침부터 기다린 보람이 없었어요.,5,82
6,내년에 또 올지는 고민해봐야겠어요.,6,82
7,그리고 자전거 탈거면 여의도쪽이 뷰가 더 좋아여...,7,82
8,끝.,8,82
0,산책하기 좋고 운동하기에도 아주 좋아요.,0,83
0,"자연성  회복한다고  오랜기간  폐쇄하고  세금  잔뜩  쓰더니  한강  뷰를  가리는  결과를  낳았습니다,  시원한  강바람도  이전보다  못하고  꽃  조금  심고,  나무  좀  심고.",0,84
1,나머지는  황무지  느낌이  더해졌네요.,1,84
2,박원순의  실패작에  아까운  세금만  들어갔다는  생각입니다.,2,84
3,도시재생한다고  벽화  몇개  그린  것보다  더  나빠짐.,3,84
4,"강이  보이는  것을  군데  군데  나무로  막아  버린것이  패착
새로운  시장이  좀  아셨으면  합니다.",4,84
0,공원은 좋은나 이곳에 있는 자전거 대여점은 신중하게 이용하시는게 좋습니다.,0,85
1,특수자전거 (2인용 아이용 안장이나 어린이 자전거) 있다는 점 빼고는 자전거 너무 낡아서 이런걸로 장사하는게 신기할 정도입니다.,1,85
2,어른이시라면 그냥 서울시 자전거 이용하세요.,2,85
3,서비스에 비하면 너무 비싸고 좋지 않습니다,3,85
0,휴일에 가족들과 같이 오기에는 좋은 것 같아요,0,86
0,"한적하고 분위기있고
북적대지 않아서 참 좋은 곳",0,87
0,공사중인곳 반포가더좋음,0,88
0,C 상반된 평가를 주는 한강공원.,0,89
1,"여러 한강공원 중에서는 가장 한적하고, 반면에 관리도 다른 곳보다 안된다는 느낌이 듬.",1,89
2,"산책하기 좋고, 주차장도 무난함.",2,89
0,걷고 쉬기 좋은 곳,0,90
0,새로공사해서 산책로 잘조성했으나 거북선나룻터에서 동작대교방향 약100m간격으로3곳에서 악취가발생하는데 지금(동절기)은 안나는데 추위가풀리면 악취가 발생될것으로 판단됨,0,91
0,"요즘은 너무더워 그렇지만
한강둔치가 멋진 장소예요",0,92
1,"운동 산책 등등
한강에서 자연을 만끽한다는 것 서울시민의 행복중 하나죠",1,92
0,오랜만에 자전거..클릿 신발..,0,93
1,너무 좋은 날씨에요..,1,93
0,서울 국제 불꽃축제 관람을 위해 찾았습니다.,0,94
1,63빌딩을 뒤로놓고 불꽃축제 관람하기에 아주 좋습니다.,1,94
2,공원 크기에비해 화장실같은 시설물이 많이 눈에띄지않는점이 좀아쉽네요.,2,94
3,4호선 이촌역에서 내리시면 가깝구요.,3,94
4,용산역은 좀 많이걸으셔야합니다.,4,94
0,10월 국화가 멋지네요.,0,95
0,어느 한강 공원을 가더라도 사람이 북적거리는 요즘입니다.,0,96
1,한강 북단의 공원 중 가장 한적하고 여유로운 공원으로 추천할만 합니다.,1,96
2,"축구장, 게이트볼장, 자연 학습장, 공터가 있으며 4월~6월 사이에는 청보리 축제도 열리고 자연 학습장에서 금계국, 장미, 개양귀비,허브 등 예쁜 꽃들을 만날 수 있습니다.",2,96
3,인근에 공영주차장은 서너 곳 있고 주말 및 휴일에도 요금을 받고 있습니다.,3,96
0,많은 한강공원중 어디가 사람이 적을까...,0,97
1,고민하다가 가보게 되었다,1,97
2,텐트를 치고 놀았는데 생각대로 사람도 그렇게 많지않고 뷰도 좋았다 약간의 흠이 있다면  철도가 지나가기때문에 약간 시끄러울수 있다,2,97
0,마포대교에서 반포대교까지 산책 죠아♡,0,98
0,사람도 많지 않고 여유로운 분위기.,0,99
1,주차하기도 괜찮고 걸어서 이촌동 맛집 가도 되고...한강공원 중에 쉬기엔 젤 좋은듯.,1,99
0,산책로가  가장 잘되어있는  한강공원,0,100
0,자전거 타기 좋아요.,0,101
0,"모래로 되어있는 놀이터 있어서
한강산책중에 아기놀기는 좋을것같아요.",0,102
1,주말엔 모래놀이 하는 어린이들 많아요,1,102
0,예쁘고 정부에서 여러가지로 꾸미고 있습니다.,0,103
1,사람이 적어서 더 좋네요.,1,103
2,산책보다는 풀밭의 의자에 앉아서 쉬기 좋습니다.,2,103
0,아름다운 공원이며 옆에 콤비니언스스토아가있고 가까이에 인라인스케이트장이있어 분위기가 차분하고 한강경치가 최고!!,0,104
0,밤에 보면 무서운곳.,0,105
1,한강철교에 기차까지 지나가면...,1,105
0,다른 한강공원들에비해 사람이 적은편이라 이용하기 좋습니다 .,0,106
1,"수영장,풋볼장, 롤라장, 식물학습원등 시설은 좋습니다.",1,106
0,여름에 그늘막 펴놓고 편히 쉬기 좋음.,0,107
1,다른 한강공원에 비해 가족단위가 많아 조용한 편,1,107
0,가족들 나들이하기 좋고 그늘막칠수있는 공간 따로 있어서 날 좋을때 놀러가기 좋음.,0,108
1,한강 남쪽보다 덜붐벼서 더 좋음.,1,108
0,가족들과 나들이 코스,0,109
0,사람들이 많이 없고 잔디가 잘되어 있어서 편해요.,0,110
1,인라인스케이트장도 잘되어 있어요.,1,110
0,"현재는 한강변 호반공사로 인하여 제한이 있지만 가족단위 또는 레저를 위한 취미활동 축구, 농구, 족구, 로라스켔트, 자전거 라이딩, 텐트족, 낚시등 잘 조성되어 있습니다",0,111
0,초가을의 정취가 끝내줬습니다,0,112
1,반려견 주인들은 배변은 치웠음 하구요,1,112
2,본인이 먹은 음식물쓰레기 처리는 꼭 잘 하도 돌아갔음 합니다,2,112
0,사람들이 모를 때 이 곳은 더 좋았다.,0,113
1,불꽃축제 때는 일부 통제한다.,1,113
2,"주차장이 협소한 관계로 돌아가는 수 밖에...
그 외에는 항상 옳다.",2,113
0,반포 한강공원보다 한산하고 강아지랑 산책하기 좋습니다.,0,114
1,뷰도 한강 북쪽에서 강남쪽 바라보니 좋네요~,1,114
0,깔끔하고 산책하기좋아요,0,115
0,대학교 친구들과 근처 에어비엔비 예약해서 왔다가..산책했는데 야경이 너무좋고 요즘 선선한 날씨까지 어우려져 너무 좋았습니다~~~,0,116
0,다른곳에 비하면 한산한편입니다.,0,117
1,편의점 주인아저씨가 화를 잘내서 -1점ㅋ,1,117
0,한강공원 중 조용해서 제일 좋아하는 곳,0,118
0,자전거로만 지나치다가 걷기운동삼아 지나가니 평소 못보던 것들도 보이고 좋군요.,0,119
0,불꽃놀이를 보러 갔었는데 차가 너무 막혀 걍 도로위에 있었어요,0,120
0,자전거 한 시간에 3000원,0,121
0,한강 즉석 편의점 라면,0,122
0,가족들이 좋아했습니다,0,123
1,잔디밭,1,123
0,내 산책길... ㅎㅎ,0,124
0,이쪽은 그나마 청소가 잘되어 있는편이긴하나 그래도 너무 더럽다...,0,125
1,조명이 더 있었으면 좋겠음.,1,125
2,어두운곳이 많음.,2,125
0,조용히 쉬기에 제격!,0,126
0,플로킹 행사  했습니다,0,127
0,한가롭게 쉬기 좋은 장소입니다.,0,128
1,그늘막텐트 허용구간이 따로 있으니 참고하세요.,1,128
0,저녁에 돈내기 싫어서  인도랑 자전거도로 막고 있는 차량가 있어서 너무 화가났는데 아무도 관리를 안하시더라구요;,0,129
1,주변에 물어봐도 자기 관리 아니라고 하시고 ㅋㅋ,1,129
0,숲 공작품 어린이놀이터 농구장등 여러 가지가 잘 어우러져 가벼운 운동하기 좋아요,0,130
0,여름이 되면 낮에는 더워죽는다...,0,131
1,강 주변이라고 해도 온도가 다이나믹하게 낮아지진 않으므로 저녁에 오십시오.,1,131
0,"교통이 불편한 것만 제외하고는 주말에 친구들과 놀러, 혼자 쉬러, 운동하러 아니면 강아지와 산보하기에 참 좋은 곳같아요.",0,132
0,시원합니더.,0,133
1,"걷기도, 자전거 타기에도 좋습니다.",1,133
2,나만의 시간을 보내기에도 좋구요.,2,133
0,상대적으로 여기는 사람이 많지 않은 한강공원 자전거 타고 지나가거나 산책 삼아 걷는 사람들은 제법 있다.,0,134
1,쉬어 있을 만한 곳이 부족해서 머물러 있는 사람이 적은 곳,1,134
0,글라이더를 날리기에 매우 적합한 포인트.,0,135
1,길게 뻗어있는 언덕으로 높새바람이 쉬질 않는다.,1,135
0,커피 한잔에 강가를 바라보며 사색하기 좋고 산책하기도 넘 좋아요,0,136
0,자연학습장은 어린 자녀아이들과 부담없이 가기에 최적의 장소에요.,0,137
0,"깨끗하고 축구교실도 있고
장어낚시도 할수도있고
여러가지할수 있는것같애서
좋습니다",0,138
0,"달리기코스로 굳굳
편의점서 먹을거 충전 가능",0,139
0,새벽엔 역시 라면이지!,0,140
0,이곳은 다른 한강공원 대비 찾는 사람이 적어 강아지 뛰어 놀기 좋아요,0,141
0,경치좋구 모기많고...,0,142
0,경치가너무멋져요,0,143
0,여의도 전경과 한강 그리고 하늘과 구름이 멋진곳...,0,144
1,답답함을 달래줄 수 있는곳,1,144
0,편의시설이 잘되어있어서 산책하기 좋아요,0,145
0,께긋하고  편리시설이  잘되어있씁니다,0,146
0,한강을 끼고 이런공원이 있다는 것만으로도 큰 축복이죠,0,147
0,많은 사람과 시설이 있으나 방문전에 무엇을 랄 것인지 사전 계획이 필요 하다,0,148
0,"노을이 질 때 너무 아름다운 곳
빛나는 대교로 야경도 너무 예뻐요",0,149
0,겨울이면 공원주위에 눈이 소복히 쌓여 있어서 머무르기가 좋지않아요,0,150
0,불꽃놀이 축제  카메라  구경,0,151
0,운동 하면서  한강구경 적합,0,152
0,한강쪽으로 공사중이고 자잔거길 옆으로 도보가 좁게 있어서 위험하기도하고 걷기에는 문제가 많아서 현재는 비추임.,0,153
0,턱걸이기구등 운동시설이 잘 갖추어 있어요,0,154
0,조경이 잘되어있어 좋습니다.,0,155
1,산책하는 사람들 많아요~,1,155
0,놀이터와 주차시설이 잘 되있어서 아이들이 놀기 좋습니다.,0,156
0,이촌역에서 접근하기엔 거리가 멉니다.,0,157
1,저녁에 운동하기 멋진 장소입니다.,1,157
0,베르가모앞에서 따릉이 빌려서 성수대교까지 다녀오기 아주 좋은 길,0,158
0,한강라면을 먹을수 있어요,0,159
0,산책하기엔 더없이 좋은 곳.,0,160
1,자전거만 조심하면 된다.,1,160
0,원래 좋은데 미국사람들 때문에 많이 더러워요.,0,161
1,그놈들 쓰레기를 엄청 버려,1,161
2,우리 나라에서 !!!,2,161
0,강북에서 여의도지역 야경  감상에 좋은 곳입니다,0,162
0,강아지산책하기너무좋음,0,163
0,자연친화적 강변뷰가 어느 시간이든 사계절 모두 좋아요,0,164
0,"한강, 야경, 갬성, 성공적.",0,165
0,최고의 뷰와 컬렉션 그리고 즐거움이 가득한 시원한곳입니다.,0,166
0,한강공원 중 베스트,0,167
0,강변 산책로 조성 공사가 마무리된 듯.,0,168
1,이제 미세먼지만 줄어들면 좋겠는데.,1,168
0,다른 한강공원에 비해서 사람이 덜 붐빕니다.,0,169
1,한적한 나들이를 위한 공원입니다.,1,169
0,개발하긴 해야하는데 이대로의 모습도 적당히 남아있었으면.,0,170
0,일몰경이  넘 아름답습니다,0,171
0,서울에서 여유를 느낄 수 있는 몇 안도는 장소,0,172
0,사진찍기 좋은 뷰포인트!,0,173
1,여의도가 한눈에 들어옵니다!,1,173
0,아주 훌륭하지요,0,174
0,다른 한강공원에 비해 한적해서 휴식하기에 좋았습니다^^,0,175
0,도보길이 안전하고 좋아요,0,176
1,ᆢ미세 먼지없고 청명~,1,176
0,인라인 전용정 강추에요,0,177
0,산책과 자전기 타기 잔디밭 가족 피크닉 좋아요,0,178
0,쉴수 있는 공간이 많아요,0,179
0,계절을 담는 곳..,0,180
0,한강이어서 그런 지 걷기도 좋고 가을 쯤에는 강가바람이 불어서 선선해요!,0,181
0,이촌동과 붙어있어서 편의시설이 제일좋은 한강공원,0,182
0,한강변 공원 가운데 여의도 다음으로 멋진곳.,0,183
1,세번째는 반포...,1,183
0,오늘은 가을 정취가 물씬 풍기네요♡♡♡,0,184
0,맞은 편의 건물들도 너무 아름답고 잘 보였습니다,0,185
0,요즘 같은 날씨에 자전거 타기 정말 좋습니다.,0,186
0,한강철교 및에 놓여있는 북극곰은 빨리 치워야 한다,0,187
0,넓은 곳이 많아 공차기가 좋네요,0,188
0,지금은 공사중이라 그런지 아쉬웠는데 다음에 오면 만족할 만한 뷰,0,189
0,다른 한강공원보다 쾌적해서 행사하기 좋아보여요.,0,190
0,항상 좋아,0,191
0,산책하기 좋은.,0,192
1,나무그늘이 적어요,1,192
0,놀이터가 신나요,0,193
0,맑고 푸른 하늘 아래 우리의 한강을 조망하며 휴식을.....,0,194
0,라이딩했어요,0,195
0,최고의 산책코스,0,196
0,도시에서는 가장 중요한 것이 호흡 하술있는그곳,0,197
0,흡연구역도 있음,0,198
0,산책길로는 최고지요,0,199
0,그냥 한강공원 아이들 데리고와서 그늘막치고 아예 살림차린듯한 사람들 보면 인상찌뿌려짐.,0,200
0,편의점의 불친절,0,201
0,자전거타고 갔는데 너어무 좋음,0,202
0,산책하기 좋아요,0,203
1,불꽃축제 명당,1,203
0,저녁에 강 바람에 걷기에 굳,0,204
0,한국 최고의 공간,0,205
0,시민공원으로 휴식하기 좋은 장소,0,206
0,편의시설이 약간 부족하네요,0,207
0,새로 단장해서 산책하기 좋아요,0,208
0,코로나로 갑갑한 집안에만 있지 말고 시원한 강가에 나와보시죠.,0,209
0,엄청 좋아요,0,210
1,넓고 탁 트여있습니다,1,210
0,한강 여의도 뷰를 한눈에 볼수있는 곳,0,211
0,여름엔 더움.,0,212
1,시원한데서 경치구경하면 좋을듯,1,212
0,산책코스가 잘 정비되어 있음,0,213
0,시민들이이곳에서자유롭게이용할수있는곳,0,214
0,날짜  확인 필수,0,215
0,가깝고 좋네요.,0,216
1,자전거타고 매번 감,1,216
0,아주 좋은것 까지는 아니지만 그런데로 좋습니다.,0,217
0,"주차시설, 생태학습장, 고수부지시설 최고!!!",0,218
0,라이딩중 휴식하기 좋은지점 입니다,0,219
0,여관,0,220
0,입출구가 불편하고 주차장도 너무 협소해서 불편한점이 많았다,0,221
0,한강공원중에 이촌을 제일 좋아해요.,0,222
0,루어낚시,0,223
0,불꽃축제 명당,0,224
0,여기는 일주일에한두번은 지나가지요.,0,225
1,짚라인도있어요.,1,225
0,핑크 펭귄을 구경하세요.,0,226
0,붐비지 않고 관리잘된 아름다운 한강공원,0,227
0,도시의 작은 시골향취가 느껴지는 곳이네요.,0,228
0,한강과 공원이 잘 어울리는곳이라,0,229
0,자전거타기 좋아요ㅎㅎ,0,230
1,펼쳐진 풍경이 예쁩니다,1,230
0,사람많이없는 경관좋은곳,0,231
0,지금 공사중,0,232
0,좋은 쉼터.,0,233
1,아아들과 함께라면 최고,1,233
0,요즘 날씨에 좋아요,0,234
1,ᆢ백만불,1,234
0,시민공원이 더 많이 생겼으면좋겠네요,0,235
0,여의도뷰가 가장 이쁜 곳,0,236
