,리뷰,rep,index
0,"갈수록 핫해지는 망원동과 망원시장, 월드컵시장의 수많은 먹거리들.",0,38
1,"먹거리와 커피사서 넓은 한강공원 잔디밭에서 강을 바라보며 여유를 느낄 수 있는 곳

치킨이랑 피자도 시켜먹을 수 있고 편의점에서 라면도 끓여먹고 플로팅 별다방에서 즐거운 시간을 보낼 수 있는 곳

서울함상공원에서 3천톤급 군함과 잠수함을 구경할 수 있는 곳

밤에는 성산대교와 한강에 반사되는 달빛과 불빛이 알흠다운 야경이 있는 곳

주말에 차를 타고 간다면 헬게이트를 열게 될 것이야",1,38
0,"집에서 한강공원까지 걸어서 한시간~~
살이 넘 쪄서 걷기 시작
사람들이 그리 많은지 몰랐어요",0,39
1,5kg  감량을 위해~~~,1,39
0,스타벅스때문에 갔다가 앉을 자리가 없어 그냥 한바퀴 돌다 왔는데 좋았다.,0,40
1,날씨가 좋은게 한몫했다.,1,40
0,저녁 일몰 시점에 사진 찍기 좋습니다.,0,41
1,[동절기엔 날씨가 매우 추우니 옷을 두껍게 입고 오세요. ],1,41
0,망원시장이 가깝고 군함도 볼수 있어 좋네요.,0,42
1,"공연장이 공원 내에 있는데 코로나 때문에
조용했다가 얼마 전부터 주말마다 트로트 공연을 하네요.",1,42
2,연세 있으신 어르신들이 꽤 많이 오셔서 공원이 반반으로 나뉘어 가족/커플 존과 어르신 존으로 나뉘는것 같습니다.,2,42
0,우리나라 한강공원은 어디를 가나 최고인듯싶어요.,0,43
1,오늘은 여의도불꽃축제가 있다하여 망원한강공원 왔어요.,1,43
2,망원역에서 내려 20여분 걸어서 왔는데 꽤 멀더군요.,2,43
3,하지만 팡팡터지는 불꽃이 내마음에 불을 지피더군요.,3,43
4,강변북로에도 차들도 엄청많고 꽉막혀 오도가도못하는 상황이었서요.,4,43
5,5분여 불꽂 놀이를 보고 망원한강공원으로 갔어요.,5,43
6,성산대교밑이 바로 망원한강공원의 만남의 광장이죠.,6,43
7,오늘이 꽤쌀쌀한 날씨임에도 많은 사람들이 자전거며 텐트에서 여가를즐기더군요.,7,43
8,예전엔 돗자리며 야외식탁.천막 조명이런것들을 챙겨가야하는데 가게에서  빌려주더군요.,8,43
9,대략 25000원이면 저걸다 빌릴수있답니다.,9,43
10,자전거는 한강공원에서 바로 빌러탈수 있어요.,10,43
11,단 운영시간이 따로 있어요.,11,43
12,텐트도 칠수있는 구역과 그렇지 않는 구역이 따로 있어요.,12,43
13,텐트치면 안되는 구역에 텐트를 칠경우 벌금이 꽤 많이 나옵니다.,13,43
14,여기에 편의점도 엄청 장사가 잘됩니디ㅡ.전에는 5천원에잔와인도 팔았지만 지금은안팔아서 조금 아쉬웼답ㄴㅣ다.,14,43
15,여기에 함상공원이 있어 구경나오면 좋답니다,15,43
0,5월이라 그런지 날씨도 선선해서 여자친구하고 자전거 타기 너무 좋았다,0,44
1,특히 라면에 맥주가..더 좋았다 ❤️,1,44
0,마음껏 숨쉴수 있는 곳이라 생각돼요^^,0,45
1,자전거 타고 가면 바람도 시원하고 좋아요.,1,45
2,중간중간 편의점 있어서 필요할 때 이용할 수 있어서 좋구요.,2,45
3,마음을 가라앉히고 싶을때 가면 좋은것같아요^^,3,45
0,따릉이를 이용해 한강변을 구경하던중 접근성이 좋은곳이라 여겨져 미니캠핑을 즐겼습니다.,0,46
1,한가로이 즐기기 좋습니다,1,46
0,텐트대여해서 잼있게 잘 놀았어요.,0,47
1,한강공원 순찰하시는 어르신들이 원터치 텐트도 접어주시고 친절합니다.,1,47
2,화장실도 깨끗하도 관리가 잘 되어있어요.,2,47
0,가을 지금 가기좋음.,0,48
1,날벌레 적고 돗자리 깔고 한숨 자고 가도됨.,1,48
2,가족 연인 단위 방문객 다수.,2,48
3,석식 후 산책 코스로 망원시장 연결 추천.피크닉 구역돗자리 필수.,3,48
4,가벼운 식사 가능.,4,48
5,준비한 음식 없어도 근처 편의점 메뉴 구입가능(좀비싸다),5,48
0,서울함 공원이 된지 꽤 지났죠?,0,49
1,"퇴역군함으로 전시된 공간도 매력적이고, 날이 좋아져 잔디밭에 가림텐트로 즐거운 시간 보내는 사람들도 여유로워 보여 좋네요.",1,49
2,그런데 몰리는 사람들보다 좁은 주차장은 개선이 조금 필요할 것 같습니다.,2,49
0,편의점라면도 먹고 오리배도 타고 아주 즐거운경험이였습니다,0,50
0,"한강공원 까지 쾌적한 산책길과, 행복한 휴식을 취할수 있는곳.",0,51
1,돈 안들이고 살 뺄수있는 최고의 장소.,1,51
2,꾸준히 걷거나 뛰다보면 건강이 아주 좋아집니다. ^^,2,51
0,서울 서북부 지역 한강공원중엔 제일 인지도가 높은 곳입니다.,0,52
1,2021년 12월 현재 기존의 편의점업체(711)가 모두 폐점 후 빠졌고 별도의 부유시설을 갖춰서 이마트24를 위시한 SSG 계통 점포들로 채워져 있습니다.,1,52
2,이곳의 이마트24는 전보다는 작은규모에 라면과 안주류 판매에 최적화된 매장이라 일상용품을 구매하러 오신거라면 비추천합니다.,2,52
3,특히 라면같은경우엔 인덕션 조리용기와 기계이용료까지 포함된 가격(평균 2500원)이기 때문에 주의를 요합니다.,3,52
4,전보다 매장들 규모가 줄어든건 불만이지만 그래도 둔치가 아닌 물 위에서 라면을 먹는 경험은 특별하네요.,4,52
0,5월에 한강공원 은 환상적인 야경과 시원한바람 가까운 최고의 힐링 장소~~,0,53
0,서울함 공원과스타벅스가 있어서 조용히 시간 보내기 좋다.,0,54
1,산책로도 잘 되어 있고 주차장 바로 옆에 시설좋은 아이들 놀이터고 있어서 아이들과 함께 하기도 좋은 곳.,1,54
0,이곳은 한강의 성수대교가 보이고 한강 수영장이 인접한 곳이다.,0,55
1,야경이 정말 아름다운 곳이고 날씨가 좋으면 공원에 많은 사람들이 산책도 하고 나들이하는 곳이다.,1,55
2,운동하는 사람들도 많다.,2,55
3,옆에는 서울군함공원도 있다.,3,55
4,This is where the Seongsu Bridge of the Han River is seen and the Han River pool is adjacent.,4,55
5,"If the night view is really beautiful and the weather is good, there are lots of people in the park for a walk and a getaway.",5,55
6,There are many people who exercise.,6,55
7,Next to it is the Seoul Warship Park.,7,55
0,강아지들하고 산책하기 너무좋아요.,0,56
1,조금 쌀쌀해서 담요챙겨갔어요.,1,56
2,날 따뜻해지면 다시가려구요^^,2,56
0,"망원유수지공원은 주변 여타 한강공원보다 인프라가 발전되어있고 경관도 수려하며 양화,성산대교 야경과 산책로또한 너무좋습니다",0,57
0,야경과 강바람~친구들..,0,58
1,그리고 편의점 라면 최고였습니다.,1,58
2,즉서조리기 라면은 봉지당 3500입니다,2,58
0,"날씨가 좋을때 더 좋은 장소
운동하는 사람, 산책하는 사람 많음!",0,59
1,가서 한강도 구경하고 한낮의 휴식을 만끽하시길..!,1,59
0,오랜만에 다녀왔고 힐링하러 다녀왔는데~너무 좋았습니다.,0,60
0,집에서 멀고 또 오래 기다렸다..,0,61
1,맛본 곳..,1,61
2,티비에 나왔다고 바로 사람이 많아지는...ㅠ,2,61
3,한 1시간 넘게 기다린듯..,3,61
4,가게가 그리 넓지는 않은듯..주방도 협소..,4,61
5,일단 늘라운 가격...아구찜은 시간이 걸리는듯 수육부터 나왔는데..,5,61
6,소자가 양이 많았다 소주 3병은 마실듯..ㅋ,6,61
7,"고기와 부추무침 무말랭이  이렇게 나왔다 맛도 괜찮은듯..그리고 나온 아구찜 중자 토실한 콩나물과 튼실한 아구
내생각엔 고추기름을 쓰신듯..좀 느끼한 맛..",7,61
8,매운맛은 부족함..나름에 깔끔함은 없이 고추기름일듯함에 좀 느끼함 그리고 싱거운등함...그래도 가격대비 맛과 양 괜찮았음...,8,61
9,아숴운점은 가족들이 운영하는지..,9,61
10,아님 손님이 많은지 얼마 안되서 그런지..정신없고 서로 사인이 안 맞는듯 어수선함 뭘 주문해도 바로 안되는...근데 이해해고 더 좋아지리라봄..,10,61
0,날씨 끝내줄 때 꼭 가세요,0,62
1,카페 peak 옆에 대여점에서 텐트랑 이것저것 대여해서 갔습니다,1,62
2,화장실도 깨끗하고 편의점도 가깝고 너무 좋아요,2,62
0,더워서 사람은 많지 않아요~,0,63
1,편의점은 시원하니 좋습니다~,1,63
2,안에서 음료한잔하시고 더위식히세요.,2,63
3,화장실도 나름 깨끗합니다~,3,63
4,화장실깨끗해요.,4,63
0,어떤 이의 고민이 지워지는 곳일까,0,64
0,차박지로 유명한 곳입니다.,0,65
1,근처에 시장도 있고 공원도 있어서 피크닉 하기에 정말 좋읍니다.,1,65
2,봄가을 외출 장소로 강추.,2,65
3,도로가 인접해서 조긍 시끄러운 건 단점.,3,65
0,밤에 오니 야경도 예쁘고~ 편의점 라면도 넘 좋아용 ㅋ,0,66
1,너무추워서 한강이 얼었네요,1,66
0,사람 완전 많고 분위기 좋아요,0,67
1,"저녁때 바람불어서 쌀쌀해서 가벼운 담요, 바람막이외투 필요해용",1,67
0,공사를 하고 있네요.,0,68
1,"그래도 들어오기 전 캠핑 장비도 대여할 수 있고, 날씨가 오늘처럼 좋은 날, 즐겁게 피크닉을 즐길 수 있어요~",1,68
0,날 풀리면 자전거 타고 항상 찾는 곳 앉아서 멍하게 한강 바라보고 있으면 마음이 차분해집니다.,0,69
1,해지면 옆 잠두봉선착장에서 고기구워 먹기도 하고 서울이 좋아질때네요,1,69
0,야경이 죽이는 한강라면 순삭맛있게먹었어요,0,70
1,분위기좋음,1,70
0,한강공원에서 앉아서 치맥이 버킷이었는데 분위기 좋았어요.,0,71
1,기분도 좋고 즐겁고 시간가는지 몰랐어요,1,71
0,신랑과 야라 즐기고 라면 때렸어요~,0,72
1,운동하는사람 많고 시원하고 야경도 예뻐서 힐링하고 갑니다❤️,1,72
0,망원1한강매점이 있어 한강라면 맛집이라는놀이터깔끔하고 잘되있음화장실깨끗하고 넓고 좋아요,0,73
1,피크닉 구역넓직한 평탄화되어있어 좋아요,1,73
0,"한강변 자전거도로와 산책로가 잘 되어 있어서 주간이나 야간에 다니기가 편하고 휴게소가 있어서 물과 라면, 간식 하기가 넘 좋습니다",0,74
0,한강뷰 좋은 산책로.,0,75
1,데이트겸 운동 하기 좋은 곳.,1,75
2,봄과 여름엔 인산인해로 비추천.,2,75
0,"자전거 시즌이 시작되어 늘어나는 라이더들과 따릉이나 킥보드 데이트족들 ㅎㅎ
역시 망원한강공원만의 운치~!",0,76
1,는 편의점 ㅋㅋ,1,76
0,시원했구요.,0,77
1,노을 맛집이었어요 ^^,1,77
2,그런데 낚시 가능한 곳인가요?,2,77
3,낚시 하는분 많으시더라구요.,3,77
0,운동하기에 넘 최적의장소이기에추천합니다,0,78
1,경치가 짱이예요~,1,78
2,매일매일이 새로운 느낌을주는망원한강공원에서 건강한몸으로 즐거운 생활 누리세요~^^,2,78
0,"바람과 공기와 동네사람들
다ㅡ볼 수 있는곳^^",0,79
0,추석 다음날이라 한강시민공원 주차는 무료였습니다.,0,80
1,대기가 많을 줄 알았으나 만석은 아니었고 창가 자리도 기다리다 보면 나오기 때문에 옮기면 됩니다.,1,80
2,한강뷰는 날씨에 영향을 많이 받을 듯.,2,80
3,날씨가 흐린 날은 햇빛으로 인한 눈뽕은 없어 좋네요,3,80
0,"접근성이 좋고 갖가지 볼거리,  즐길거리, 맛볼거리 등 여가활동과 운동하기 좋은환경이라 매우 굳!",0,81
0,하늘이 아름답고 휴식공간이나 운동기구들이 잘 되어있다.,0,82
1,나무들도많아서 소풍하기딱 좋은곳.,1,82
2,걷기 좋고 자전거 타기 좋은 곳!,2,82
0,잔디밭에 나무그늘까지~너무나 완벽했던 공원.,0,83
1,서울함에 있는 잠수정까지 대령으로 퇴역하신분의 훌륭한 도슨트~ 자세한 설명과 체험가짓수가 많아서 넉넉히 시간을 갖고 미리 둘러보고 들으면 머리에 쏙쏙들어오는 해설.,1,83
2,장교가 꿈인 아이를 데리고 한번쯤을 가보면 좋을듯해요.,2,83
3,마린복도  착한가격에 모자까지 3천원대여해서 입고 체험해볼수있어서 너무 좋았죠~,3,83
4,시간맞춰 가면 야전식량도 먹어볼수 있어요~,4,83
5,여러번 둘러볼수있고 바로 앞에 폭신한잔디와 나무그늘밑에 돗자리하나면 이 보다 좋은 휴식은 없을듯해요.,5,83
6,너무나 평화로웠던 주말오후.,6,83
7,다시금 가고 싶게 만들었던 공원이었습니다~,7,83
0,한강유원지가 여러곳에있지만  상암동 월드컵공원과연결되어 접근하기도쉽고 넓은잔디공원 체육시설과 공연장과 캠핑장은 너무좋아요.,0,84
0,"한강의 야경입니다.
다들 코로나19로 외출도 자제하며 힘들게 보내고 계실텐데요...",0,85
1,집 근처라 잠시 운동 나왔다가 사진올립니다.,1,85
2,야경 사진이라도 같이 보시고 우리모두 화이팅해요~~^^,2,85
0,일몰쯤 가면 예쁜 풍경을감상할수 있어요,0,86
0,아이들이 엄청 좋아합니다^^,0,87
1,입장료 싸고 유치원 무료 수도권에선 강력추천합니다~,1,87
2,학교나 유치원 모두 가성비 최고인듯,2,87
0,제가 가본 한강공원은 여러곳이지만 망원 한강공원은 사람들도 많지않고 그냥 여유롭게 산책하기 좋았어요.,0,88
1,추천합니다.,1,88
0,아주좋아요♡,0,89
1,오늘은 사람이 많이없어서 편하게 잘쉬다가왔네요,1,89
2,더불어 하트모양 해까지!!!♡,2,89
0,시원한 바람 맞으며 라면 먹기 좋아요,0,90
0,도심 한가운데 이런 시설 조성이 되어있다는건 큰 장점.,0,91
1,도보로 다리 건널때 좀 무섭기도함,1,91
0,"숲과강이 어울어지는 한강공원  잠시
피곤한 몸을 위로받는 휴식 공간이네
요",0,92
1,"낮에나 밤에나 이른 새벽에도 많은
사람들이 거니는 모습이 너무너무
좋아요",1,92
0,접근성 주차공간이 좋다,0,93
0,앉을 수 있는곳이 많아 좋았어요,0,94
1,주변에 따릉이도 있거 자전거타기 좋어요,1,94
0,오오랜만에 만난 친구들이랑 간 망원한강공원ㅋㅋ코로나 따위는 무섭지 않다,0,95
1,"마스크 항상 꼈으니까ㅋㅋ
망원역에서 걸어간다면 걷다가 굴다리를 지나 한강이 보이면 매점옆 화장실 뒤에 사람들 많이 앉아있는데 있는데 거기 자리는 솔직히 좋지않다 까치인지 까마귀인지 하여튼 새가 나무위에 앉아서 응아도 싸고 음식을 노린다ㄷㄷ
그래서 우리는 무슨 함장모형과 농구장 옆에 있는 갈색빛 잔디밭으로 자리를 옮겼는데 거기가 완전 좋다 강바람도 솔솔 불고 햇살도 잘들었다ㅋㅋ",1,95
2,"흑흑 얼마만의 피크닉이여ㅠㅠ
또 가서 치킨과 피자와 라면과 과자를 먹고싶다",2,95
3,진짜 맛있게 잘먹을 자신있다ㅋㅋ,3,95
0,시시각각 변하는 얼굴을 가진 한강공원.,0,96
0,강바람이 시원하고 한강의 뷰가 해질 저녁노을 부터 야경이 아주 멋지다,0,97
0,최근 따릉이로 수시로 한강에 나간다.,0,98
1,경치좋고 운동도 되지만 일부 자라니 놈들이 문제다.,1,98
2,외길에서 추월은 기본이고 합류 지점에서도 속도 안 줄인다.,2,98
3,싹다 깜방에 쳐 넣어야 없어질듯..지들이 무슨 선수인줄 망상에 빠져있는듯..,3,98
0,날씨 좋은 날 제대로 놀고 갑니다~~,0,99
1,남녀노소 다양한 세대가 함께하는 공원이에요.,1,99
0,다른 한강공원들과 비교해 엄청 작더라고요.,0,100
1,"가족 단위로 텐트치고 노시는 분들이 많았는데 그런
식으로 노시면 좋을거 같긴해요",1,100
2,휴일에 가서 그런지 사람도 엄청 많았고 강아지들도 엄청 많았어요!!,2,100
3,하지만 다음엔 다른 한강공원으로 갈거 같습니다,3,100
0,편의점도 치킨가게도 있고 서울함에 들어가볼수 있습니다.,0,101
1,망원시장에서 마을버스로 2정거장 정도입니다.,1,101
0,"탁트인 한강공원과 한강야경이 멋진 스타벅스까지
주말은 사람구경 평일은 경치구경 에너지 충전하기 좋은 곳 걷기도 자전거타기도 좋음",0,102
0,아이들과 즐거운 야구연습을 할 수 있었네요...^_^,0,103
1,단 장비는 본인이 가지고 지참하고 한강시설공사홈페이지에서 예약한 후에 사용가능합니다.,1,103
2,(13세 이하 어린이만 이용가능합니다.),2,103
0,"야경이 아주 멋있고, 군함도 볼 수 있어 좋았어요",0,104
0,깨끗하고 멋있음..,0,105
0,강변북로를 따라 마포구에서 조성한 한강변길은 최근 몇년사이 나무숲으로 변했다.,0,106
1,밤섬에서부터 출발하여 성산대교에서 돌아오는 운동을 거의한다.,1,106
2,주변의 아름다운꽃과 잔디를 보면 더없이 상쾌한데 여의도쪽에 있는 국회 의사당만 보면 짜증난다.,2,106
0,다른곳은 다녀봐도 이곳만큼 정겨운 곳이 없네요.,0,107
1,자전거 도로와 자전거 대여소가 있고 편의점에서 텐트도 대여를 해주더군요.,1,107
2,잔디도 있고 파라솔도 있어 가볍게 식사도 가능해요.,2,107
0,"탁 트여서 너무 마음이 힐링이 되고 산책도 하기 좋고, 운동장도 있어서 축구나 농구, 배드민턴 등 다양한 활동을 할 수 있습니다.",0,108
1,서울함 박물관도 있고 강이랑 맞닿아있는 곳에서 앉아서 다리 보는 것도 힐링됩니다.,1,108
2,편의점도 있어요!,2,108
0,뷰가 쟇아요 특히 한강 조망의 스타벅스가 있어 너무 좋아요,0,109
1,화장실깨끗해요,1,109
0,주말 8시반에도 자리가 없네요.,0,110
1,손님에비해 직원수가 적어보여요.,1,110
2,"주문처리속도가ㅠ
화장실뷰가  굿굿",2,110
0,마음이 편안해지는 강 입니다.,0,111
1,그러나 겨울에는 바람이 너무 차요,1,111
0,"시원한강바람~
요즘 즐겨찾는 핫한곳ㅎ
잔디에  앉아서 음악도듣고 휴식하기좋은곳♡",0,112
0,날씨 좋을 때 가면 좋아요,0,113
1,한강 라면 짱!,1,113
2,바람 많이 부니까 날아가지 않게 조심하세요,2,113
0,"적당히 산책하기 좋은곳
사람구경 할겸 바람쐬고싶으면 추천
조용한 풍경을 보고싶다면 비추

한강라면 너무 비싸졌다",0,114
0,행주대교쪽에서 성산대교방향으로 한강북단 자전거길 편의점 두곳은 문을 닫아서 성산대교북단에 편의점을 이용하러 갔네요...,0,115
